uid,rms,flatness,centroid,band_energy,peak_freq,ridge_length,grad_t,grad_f,rolloff,bandwidth,zcr,contrast,tonnetz,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,label
match4_0003525416_0003525474,0.10181570798158646,0.007832227274775505,2276.291379570638,-34.944149017333984,3940.576171875,6.0,2.214980363845825,4.631389617919922,3940.576171875,1894.6763071025784,0.1839317908653846,22.417640093911455,0.0248052232676046,-104.67400360107422,104.97488403320312,-53.91731262207031,21.583162307739258,-17.67573356628418,1
match4_0003550331_0003550389,0.14868202805519104,0.0038313197437673807,1952.9201990570948,-43.227603912353516,3908.2763671875,6.0,1.8694099187850952,4.469790458679199,3713.6493389423076,1938.2283207754735,0.13889723557692307,24.115327835773396,-0.010003456663275992,-102.16707611083984,120.40882110595703,-30.74112319946289,32.64218521118164,-23.97018051147461,1
match4_0003570253_0003570306,0.13162536919116974,0.0045113954693078995,1960.7481961186484,-39.65882110595703,3897.509765625,9.0,1.955240249633789,4.878617763519287,3787.152099609375,1890.8728182323682,0.11771647135416667,21.944368025221724,-0.018160956889915824,-94.35570526123047,127.49443817138672,-44.37721633911133,25.24274444580078,-35.839820861816406,1
match4_0003578554_0003578612,0.07232948392629623,0.002887825248762965,2003.2947735083767,-37.68333435058594,3703.7109375,7.0,1.8859658241271973,4.344069957733154,3808.064152644231,1895.7988118963954,0.14986478365384615,23.188627557852758,-0.04580524352100578,-190.07676696777344,145.86593627929688,-24.884075164794922,28.593496322631836,-41.79801940917969,0
match4_0003596707_0003596765,0.14344200491905212,0.0023203743621706963,2548.1422530253376,-30.430444717407227,3789.84375,12.0,1.7919195890426636,4.927452087402344,4606.449068509615,2260.0873493191166,0.20383864182692307,23.597379224558722,0.015441359914687666,-141.2750244140625,100.54840850830078,-17.098268508911133,51.58572769165039,-28.184762954711914,1
match4_0003621500_0003621552,0.08354433625936508,0.0340748056769371,3234.452181423294,-33.08766174316406,3789.84375,11.0,1.961348056793213,4.63341760635376,5896.5087890625,2218.467544811597,0.24527994791666666,21.365539905328905,0.020934689969833546,-105.96497344970703,57.03059387207031,-38.644500732421875,36.68772506713867,5.946105480194092,0
match4_0003676339_0003676392,0.09109822660684586,0.0013460988411679864,1483.987248981419,-58.70808410644531,3703.7109375,10.0,1.7575366497039795,4.813404083251953,2303.155517578125,1375.4858203087379,0.07857259114583333,24.259774486700408,0.08179318126722245,-197.37335205078125,144.58657836914062,-59.90752029418945,34.03847885131836,29.72321319580078,0
match4_0003679799_0003679857,0.1170925572514534,0.007727371994405985,2534.9215367635106,-31.89780616760254,3897.509765625,8.0,1.79705011844635,4.860630512237549,3902.478966346154,1943.2377836182009,0.23493840144230768,22.877679228992488,0.005579621918768712,-107.60222625732422,100.12307739257812,-49.081241607666016,53.79831314086914,-4.880297660827637,1
match4_0003764262_0003764314,0.1682376116514206,0.005378637928515673,1930.8172579541367,-33.83716583251953,3811.376953125,8.0,1.825210452079773,4.784724235534668,3475.81787109375,1654.7564123663794,0.12565104166666666,21.164383283730732,0.019727528923709187,-66.17389678955078,128.5494842529297,-56.38254165649414,20.575551986694336,-25.297950744628906,1
match4_0003793171_0003793229,0.018525857478380203,0.006371801253408194,1713.0780453184316,-44.3098030090332,3703.7109375,13.0,1.8184788227081299,4.720942497253418,3537.242713341346,1954.6639716768013,0.1015625,21.863993538575993,-0.0003420488561499392,-292.0081481933594,134.62359619140625,-17.777681350708008,44.162723541259766,-5.974400520324707,0
match4_0003895251_0003895309,0.13141264021396637,0.003235600423067808,3432.7814056504935,-31.638141632080078,3919.04296875,4.0,1.8754298686981201,5.06350040435791,4319.063626802885,1884.821141769086,0.3005934495192308,22.41674178885812,-0.022052339831399686,-208.79391479492188,72.61692810058594,-2.1471548080444336,59.04001998901367,-34.35722351074219,1
match4_0003910948_0003911006,0.12282249331474304,0.004008451011031866,2080.1061274881376,-41.384037017822266,3822.1435546875,9.0,1.9567821025848389,4.7523698806762695,3558.775916466346,1705.976588556442,0.17540564903846154,24.094160473106765,0.018637527954728908,-117.6846923828125,120.24102020263672,-57.42371368408203,44.74562454223633,-5.577795028686523,1
match4_0003934220_0003934278,0.110386922955513,0.005964984185993671,2063.8529977957496,-40.30039596557617,3736.0107421875,8.0,1.9427249431610107,4.458912372589111,3498.3173076923076,1696.0872230636944,0.17288912259615385,21.864371034930038,0.011577250151203559,-102.57051086425781,128.17478942871094,-66.95211029052734,30.378084182739258,-11.849635124206543,1
match4_0003965527_0003965585,0.10882473737001419,0.0036487914621829987,1747.034311233155,-49.42595291137695,3714.4775390625,7.0,1.78602933883667,4.412247180938721,3091.6710486778848,1741.8889640997,0.08822866586538461,22.57003677168347,-0.08617299828815025,-154.73484802246094,120.84996795654297,-44.56898880004883,13.121789932250977,-7.82067346572876,0
match4_0003994656_0003994714,0.07461292296648026,0.006347390823066235,2419.7113608202562,-32.06501388549805,3843.6767578125,7.0,1.8862932920455933,4.828216075897217,3860.240760216346,1887.1434727465744,0.24538010817307693,21.36415436035833,-0.006590924921274841,-149.6114959716797,119.47488403320312,-51.94582748413086,30.047672271728516,-30.890064239501953,1
match4_0004016918_0004016976,0.09128444641828537,0.015087182633578777,3830.9528200810723,-30.691659927368164,3703.7109375,11.0,1.820751428604126,4.815476417541504,6946.114408052885,2528.581963044228,0.30179537259615385,21.634674705422086,-0.004722213949085008,-170.94134521484375,46.771175384521484,22.237138748168945,57.386905670166016,-16.617496490478516,0
match4_0004056021_0004056079,0.09392242878675461,0.010236550122499466,3399.87300308275,-30.84410285949707,4069.775390625,0.0,1.7796132564544678,4.55841588973999,5567.161207932692,2198.1763570893736,0.2949969951923077,22.694276469252525,0.017355877417489018,-158.9092559814453,62.83592987060547,-9.93950080871582,46.39092254638672,-47.857662200927734,1
match4_0004087582_0004087640,0.08430401235818863,0.002038378734141588,3558.91647810543,-42.163818359375,3768.310546875,9.0,1.7930597066879272,4.533409118652344,4670.220477764423,1763.9498814009553,0.2938701923076923,21.664233729427973,-0.015271487470900588,-273.7165222167969,39.53768539428711,5.330685615539551,83.73616027832031,-33.03417205810547,1
match4_0004095169_0004095227,0.11413230001926422,0.008806120604276657,2132.1348556105086,-46.755489349365234,3789.84375,9.0,2.0358855724334717,4.352216720581055,3558.775916466346,1858.0442997244863,0.13600510817307693,22.252743267649368,0.03352082488353422,-99.01559448242188,104.95515441894531,-61.61240768432617,10.036239624023438,-7.393850326538086,0
match4_0004145870_0004145928,0.06831060349941254,0.01614810898900032,3240.3685983029354,-35.688968658447266,3822.1435546875,8.0,1.89691162109375,4.722229480743408,5474.402794471154,2336.470909189397,0.22224308894230768,20.930762719475318,0.02105726355499868,-184.71910095214844,48.654052734375,-0.4683017134666443,57.44908905029297,-24.62105369567871,1
match4_0004182488_0004182546,0.1513911783695221,0.0058485292829573154,1949.114077084333,-38.9488525390625,3789.84375,9.0,1.8540877103805542,4.873623847961426,3484.2379056490386,1809.34272755256,0.12417367788461539,21.977538888462366,0.009475174253730382,-76.56905364990234,118.29387664794922,-56.03783416748047,4.226062774658203,-24.74138641357422,1
match4_0004205174_0004205232,0.14947713911533356,0.0075803217478096485,2198.7108943991525,-35.53062057495117,3962.109375,3.0,2.008124589920044,4.461785793304443,3926.496769831731,1964.3340471549761,0.19504957932692307,21.085474070568633,-0.006891910469159852,-86.913330078125,113.39799499511719,-35.7187385559082,36.52829360961914,-19.192874908447266,1
match4_0004243992_0004244050,0.03391299396753311,0.03564823418855667,2800.625008789043,-36.88174057006836,3703.7109375,6.0,1.915269374847412,4.623212814331055,4806.873497596154,2130.3650295069424,0.21135066105769232,20.74767920272413,-0.004863267193693963,-186.658935546875,76.01030731201172,-52.08544158935547,20.68171501159668,-11.364075660705566,0
